[t,theta1(t),theta2(t)] 
[18.500000000000604, -0.11892502672327507, -0.05574348800400089] 
[18.505000000000603, -0.12062071056004543, -0.052376912435315955] 
[18.510000000000602, -0.1222694797599496, -0.04904451189508714] 
[18.5150000000006, -0.12386971398333832, -0.045748704060701306] 
[18.5200000000006, -0.12541983575469534, -0.04249185116244597] 
[18.5250000000006, -0.12691831178981341, -0.03927625818345653] 
[18.530000000000598, -0.12836365419772042, -0.03610417123200946] 
[18.535000000000597, -0.12975442155904168, -0.03297777608332207] 
[18.540000000000596, -0.13108921988329875, -0.02989919688690686] 
[18.545000000000595, -0.132366703448393, -0.026870495034509584] 
[18.550000000000594, -0.13358557552620096, -0.02389366818274135] 
[18.555000000000593, -0.13474458899881253, -0.020970649423699816] 
[18.560000000000592, -0.13584254687047287, -0.01810330659616647] 
[18.56500000000059, -0.1368783026807419, -0.015293441729365776] 
[18.57000000000059, -0.13785076082476272, -0.012542790610777416] 
[18.57500000000059, -0.1387588767868334, -0.00985302246910254] 
[18.580000000000588, -0.13960165729370763, -0.007225739763195474] 
[18.585000000000587, -0.1403781603942117, -0.004662478067579276] 
[18.590000000000586, -0.14108749547186222, -0.0021647060450615814] 
[18.595000000000585, -0.1417288231972041, 0.00026617450304947197] 
[18.600000000000584, -0.14230135542656666, 0.0026288285185673936] 
[18.605000000000583, -0.1428043550538632, 0.004921987509191404] 
[18.610000000000582, -0.14323713582193723, 0.007144449321516708] 
[18.61500000000058, -0.14359906209979614, 0.009295077873137193] 
[18.62000000000058, -0.14388954863187217, 0.011372802852377004] 
[18.62500000000058, -0.1441080602652156, 0.013376619393832336] 
[18.630000000000578, -0.1442541116602631, 0.01530558773751078] 
[18.635000000000577, -0.1443272669905365, 0.01715883287892816] 
[18.640000000000576, -0.14432713963631905, 0.018935544217067717] 
[18.645000000000575, -0.14425339187703132, 0.020634975206628586] 
[18.650000000000574, -0.1441057345866892, 0.022256443020493934] 
[18.655000000000573, -0.14388392693647684, 0.0237993282278385] 
[18.660000000000572, -0.1435877761081071, 0.02526307449277335] 
[18.66500000000057, -0.14321713702127825, 0.026647188297895974] 
[18.67000000000057, -0.1427719120781637, 0.027951238696578683] 
[18.67500000000057, -0.14225205092749948, 0.02917485709728982] 
[18.680000000000568, -0.14165755025045837, 0.030317737082702356] 
[18.685000000000567, -0.1409884535701235, 0.03137963426580424] 
[18.690000000000566, -0.14024485108599813, 0.03236036618468577] 
[18.695000000000565, -0.13942687953461277, 0.03325981223714155] 
[18.700000000000564, -0.13853472207691525, 0.034077913655689886] 
[18.705000000000563, -0.13756860821275702, 0.034814673523079716] 
[18.710000000000562, -0.13652881372241582, 0.035470156827826525] 
[18.71500000000056, -0.1354156606347254, 0.03604449055879291] 
[18.72000000000056, -0.13422951722101453, 0.036537863837307755] 
[18.72500000000056, -0.1329707980136914, 0.036950528084800406] 
[18.730000000000558, -0.13163996384794652, 0.03728279722341356] 
[18.735000000000557, -0.1302375219246862, 0.0375350479065507] 
[18.740000000000556, -0.12876402589245312, 0.037707719775812755] 
[18.745000000000555, -0.1272200759457365, 0.037801315740284336] 
[18.750000000000554, -0.1256063189367289, 0.03781640227364424] 
[18.755000000000553, -0.12392344849724513, 0.03775360972409958] 
[18.760000000000552, -0.12217220516718635, 0.03761363263167979] 
[18.76500000000055, -0.12035337652561003, 0.037397230046978265] 
[18.77000000000055, -0.11846779732015401, 0.037105225844998535] 
[18.77500000000055, -0.11651634959026681, 0.03673850902735167] 
[18.78000000000055, -0.11449996277941399, 0.03629803400566558] 
[18.785000000000547, -0.1124196138311697, 0.035784820858709314] 
[18.790000000000546, -0.1102763272638629, 0.03519995555541064] 
[18.795000000000545, -0.1080711752182339, 0.03454459013565749] 
[18.800000000000544, -0.10580527747237335, 0.033819942840529124] 
[18.805000000000543, -0.10347980141806444, 0.0330272981834053] 
[18.810000000000542, -0.10109596199253482, 0.03216800695325807] 
[18.81500000000054, -0.09865502155955239, 0.031243486141345263] 
[18.82000000000054, -0.09615828973377034, 0.030255218782504013] 
[18.82500000000054, -0.0936071231422481, 0.029204753702291364] 
[18.83000000000054, -0.09100292511714753, 0.028093705161342918] 
[18.835000000000537, -0.08834714531373364, 0.026923752388523882] 
[18.840000000000536, -0.08564127924799683, 0.02569663899473446] 
[18.845000000000535, -0.08288686774846385, 0.024414172259606702] 
[18.850000000000534, -0.08008549631707833, 0.023078222283795535] 
[18.855000000000533, -0.07723879439441038, 0.02169072100012433] 
[18.860000000000532, -0.07434843452489881, 0.02025366103749615] 
[18.86500000000053, -0.07141613141833902, 0.018769094432224548] 
[18.87000000000053, -0.06844364090440279, 0.017239131182270877] 
[18.87500000000053, -0.06543275877761047, 0.015665937640794984] 
[18.88000000000053, -0.06238531953086892, 0.0140517347464275] 
[18.885000000000527, -0.05930319497643363, 0.012398796088748358] 
[18.890000000000526, -0.05618829275394674, 0.0107094458085992] 
[18.895000000000525, -0.05304255472603564, 0.008986056334056818] 
[18.900000000000524, -0.04986795526282246, 0.007231045954139508] 
[18.905000000000523, -0.04666649941758308, 0.005446876233594984] 
[18.910000000000522, -0.043440220996696276, 0.0036360492734131946] 
[18.91500000000052, -0.04019118052792722, 0.001801104823004604] 
[18.92000000000052, -0.03692146313198461, -5.538274873190642e-05] 
[18.92500000000052, -0.0336331763031644, -0.0019308076149741969] 
[18.93000000000052, -0.030328447605734197, -0.0038225357754920197] 
[18.935000000000517, -0.027009422293508303, -0.005727908453287774] 
[18.940000000000516, -0.023678260860802745, -0.007644245591478128] 
[18.945000000000515, -0.02033713653363148, -0.009568849437568205] 
[18.950000000000514, -0.016988232710598405, -0.011499008201417929] 
[18.955000000000513, -0.013633740363445957, -0.01343199977247277] 
[18.960000000000512, -0.010275855407631766, -0.015365095481239939] 
[18.96500000000051, -0.006916776053613135, -0.017295563889545684] 
[18.97000000000051, -0.0035587001497202936, -0.019220674593816718] 
[18.97500000000051, -0.00020382252758982316, -0.02113770202549404] 
[18.98000000000051, 0.003145667638892, -0.023043929232712368] 
[18.985000000000507, 0.006487589450319801, -0.0249366516275632] 
[18.990000000000506, 0.009819772863600794, -0.026813180683600547] 
[18.995000000000505, 0.013140061228663876, -0.028670847568740825] 
[19.000000000000504, 0.016446313770271802, -0.030507006699343833] 
[19.005000000000503, 0.01973640800570453, -0.03231903920203033] 
[19.010000000000502, 0.023008242089708798, -0.0341043562706814] 
[19.0150000000005, 0.026259737078810647, -0.03586040240706176] 
[19.0200000000005, 0.029488839107853503, -0.03758465853459835] 
[19.0250000000005, 0.032693521472442894, -0.039274644976011026] 
[19.0300000000005, 0.0358717866118383, -0.0409279242867166] 
[19.035000000000498, 0.03902166798772075, -0.0425421039371949] 
[19.040000000000497, 0.04214123185516968, -0.04411483883879738] 
[19.045000000000496, 0.04522857892309241, -0.045643833708779884] 
[19.050000000000495, 0.048281845902253054, -0.047126845271634306] 
[19.055000000000494, 0.05129920693993416, -0.048561684295064876] 
[19.060000000000493, 0.054278874941124135, -0.04994621746018875] 
[19.06500000000049, 0.05721910277694752, -0.05127836906672605] 
[19.07000000000049, 0.06011818438183572, -0.0525561225750692] 
[19.07500000000049, 0.06297445574166641, -0.05377752198817668] 
[19.08000000000049, 0.06578629577577466, -0.0549406730772141] 
[19.085000000000488, 0.06855212711635386, -0.05604374445575886] 
[19.090000000000487, 0.07127041678931637, -0.05708496850819056] 
[19.095000000000486, 0.07393967680117065, -0.05806264217860273] 
[19.100000000000485, 0.0765584646368925, -0.05897512762719277] 
[19.105000000000484, 0.07912538367412199, -0.05982085276161468] 
[19.110000000000483, 0.08163908351930768, -0.06059831165121474] 
[19.11500000000048, 0.08409826027164483, -0.06130606483241647] 
[19.12000000000048, 0.08650165672081848, -0.06194273951378015] 
[19.12500000000048, 0.08884806248466849, -0.06250702968943825] 
[19.13000000000048, 0.09113631409294358, -0.06299769616970646] 
[19.135000000000478, 0.09336529502331088, -0.0634135665376943] 
[19.140000000000477, 0.09553393569573823, -0.063753535040696] 
[19.145000000000476, 0.09764121343127447, -0.06401656242503712] 
[19.150000000000475, 0.09968615238112048, -0.06420167572288923] 
[19.155000000000474, 0.10166782343171621, -0.06430796799935239] 
[19.160000000000473, 0.10358534409136919, -0.06433459806784507] 
[19.16500000000047, 0.10543787836372315, -0.06428079018154269] 
[19.17000000000047, 0.10722463661311313, -0.06414583370827008] 
[19.17500000000047, 0.10894487542658106, -0.06392908279588859] 
[19.18000000000047, 0.11059789747703518, -0.06362995603482614] 
[19.185000000000468, 0.11218305139173079, -0.0632479361239843] 
[19.190000000000467, 0.11369973162993154, -0.06278256954582333] 
[19.195000000000466, 0.11514737837328143, -0.062233466255976685] 
[19.200000000000465, 0.11652547743208075, -0.061600299392284404] 
[19.205000000000464, 0.1178335601703141, -0.06088280500766094] 
[19.210000000000463, 0.1190712034519295, -0.06008078183073108] 
[19.21500000000046, 0.12023802961051257, -0.059194091057677166] 
[19.22000000000046, 0.12133370644414188, -0.05822265617824469] 
[19.22500000000046, 0.12235794723685028, -0.05716646283835143] 
[19.23000000000046, 0.12331051080775367, -0.056025558741238914] 
[19.235000000000458, 0.12419120158854224, -0.05480005358859396] 
[19.240000000000457, 0.12499986972966218, -0.05349011906255352] 
[19.245000000000456, 0.1257364112351454, -0.05209598884898739] 
[19.250000000000455, 0.12640076812567433, -0.0506179587019314] 
[19.255000000000454, 0.1269929286290955, -0.04905638654851823] 
[19.260000000000453, 0.1275129273972215, -0.0474116926332244] 
[19.26500000000045, 0.12796084574738603, -0.04568435969972043] 
[19.27000000000045, 0.12833681192684013, -0.04387493320807752] 
[19.27500000000045, 0.12864100139770163, -0.04198402158454843] 
[19.28000000000045, 0.12887363713979402, -0.04001229650060405] 
[19.285000000000448, 0.12903498996833632, -0.03796049317737159] 
[19.290000000000447, 0.12912537886307365, -0.03582941071108661] 
[19.295000000000446, 0.12914517130507028, -0.033619912414641975] 
[19.300000000000445, 0.12909478361702476, -0.03133292616979391] 
[19.305000000000444, 0.12897468130261275, -0.028969444784072436] 
[19.310000000000443, 0.128785379380019, -0.026530526345942967] 
[19.315000000000442, 0.12852744270448963, -0.024017294571282866] 
[19.32000000000044, 0.1282014862744213, -0.02143093913377448] 
[19.32500000000044, 0.12780817551520987, -0.018772715971380634] 
[19.33000000000044, 0.12734822653481054, -0.016043947560664393] 
[19.335000000000438, 0.12682240634471872, -0.013246023150348459] 
[19.340000000000437, 0.12623153303987142, -0.010380398945186886] 
[19.345000000000436, 0.12557647593079596, -0.0074485982309497305] 
[19.350000000000435, 0.1248581556212024, -0.004452211431106438] 
[19.355000000000434, 0.12407754402413261, -0.0013928960856435671] 
[19.360000000000433, 0.12323566430974808, 0.0017276232576263514] 
[19.365000000000432, 0.12233359077786413, 0.004907555248908143] 
[19.37000000000043, 0.12137244864842647, 0.008145042048977735] 
[19.37500000000043, 0.12035341376328014, 0.011438159757827793] 
[19.38000000000043, 0.119277712192805, 0.014784918968512636] 
[19.385000000000428, 0.11814661974129069, 0.018183265454923457] 
[19.390000000000427, 0.11696146134529786, 0.021631081001742356] 
[19.395000000000426, 0.11572361035970538, 0.025126184384232204] 
[19.400000000000425, 0.11443448772667447, 0.028666332504817624] 
[19.405000000000424, 0.1130955610233708, 0.032249221692600596] 
[19.410000000000423, 0.11170834338497236, 0.035872489171034305] 
[19.415000000000422, 0.11027439230025152, 0.039533714697954664] 
[19.42000000000042, 0.10879530827785039, 0.043230422381046234] 
[19.42500000000042, 0.10727273338226202, 0.04696008267060607] 
[19.43000000000042, 0.10570834963948073, 0.050720114530174755] 
[19.435000000000418, 0.10410387731328229, 0.054507887784241045] 
[19.440000000000417, 0.10246107305413013, 0.05832072564080873] 
[19.445000000000416, 0.10078172792376443, 0.06215590738515696] 
[19.450000000000415, 0.09906766529960531, 0.06601067123964634] 
[19.455000000000414, 0.09732073866417512, 0.06988221738294047] 
[19.460000000000413, 0.09554282928580403, 0.07376771112054648] 
[19.465000000000412, 0.09373584379791282, 0.07766428619714875] 
[19.47000000000041, 0.09190171168515222, 0.08156904823983792] 
[19.47500000000041, 0.09004238268560427, 0.08547907832004284] 
[19.48000000000041, 0.08815982411910384, 0.08939143662077734] 
[19.485000000000408, 0.08625601815250408, 0.09330316619473314] 
[19.490000000000407, 0.08433295901337537, 0.09721129679780549] 
[19.495000000000406, 0.08239265016418264, 0.10111284878184144] 
[19.500000000000405, 0.08043710144942118, 0.105004837029768] 
[19.505000000000404, 0.07846832622849864, 0.1088842749157972] 
[19.510000000000403, 0.07648833850732563, 0.11274817827312722] 
[19.515000000000402, 0.07449915008161581, 0.1165935693514652] 
[19.5200000000004, 0.07250276770479831, 0.12041748074679265] 
[19.5250000000004, 0.07050119029321139, 0.12421695928607407] 
[19.5300000000004, 0.06849640618088139, 0.1279890698500699] 
[19.535000000000398, 0.06649039043570015, 0.1317308991180481] 
[19.540000000000397, 0.06448510224820654, 0.1354395592189838] 
[19.545000000000396, 0.06248248240346218, 0.13911219127477778] 
[19.550000000000395, 0.060484450845700824, 0.14274596882210228] 
[19.555000000000394, 0.05849290434453695, 0.14633810110067047] 
[19.560000000000393, 0.05650971427055641, 0.1498858361970143] 
[19.565000000000392, 0.0545367244870951, 0.15338646403421655] 
[19.57000000000039, 0.052575749363955274, 0.15683731919946248] 
[19.57500000000039, 0.05062857191772855, 0.16023578360272875] 
[19.58000000000039, 0.0486969420823044, 0.1635792889613973] 
[19.585000000000388, 0.04678257511205739, 0.1668653191070451] 
[19.590000000000387, 0.044887150119138915, 0.17009141211210313] 
[19.595000000000386, 0.04301230874526185, 0.17325516223548] 
[19.600000000000385, 0.04115965396737102, 0.17635422168759285] 
[19.605000000000384, 0.03933074903564784, 0.17938630221652743] 
[19.610000000000383, 0.03752711654141304, 0.18234917651824817] 
[19.615000000000382, 0.03575023761167322, 0.18524067947488956] 
[19.62000000000038, 0.03400155122631095, 0.18805870922617293] 
[19.62500000000038, 0.03228245365324783, 0.1908012280799044] 
[19.63000000000038, 0.030594297996318486, 0.19346626326831523] 
[19.635000000000378, 0.02893839385008043, 0.19605190755770466] 
[19.640000000000377, 0.027316007055352382, 0.19855631971943732] 
[19.645000000000376, 0.025728359548918254, 0.2009777248708334] 
[19.650000000000375, 0.02417662930055512, 0.20331441469487446] 
[19.655000000000374, 0.022661950330337233, 0.20556474754793383] 
[19.660000000000373, 0.02118541279903082, 0.2077271484649337] 
[19.665000000000372, 0.019748063164321837, 0.20980010907143748] 
[19.67000000000037, 0.018350904395606125, 0.21178218741221136] 
[19.67500000000037, 0.01699489624011363, 0.21367200770574127] 
[19.68000000000037, 0.015680955533230075, 0.21546826003407651] 
[19.685000000000368, 0.01440995654601572, 0.21716969997719723] 
[19.690000000000367, 0.013182731363096119, 0.21877514820087662] 
[19.695000000000366, 0.012000070284309211, 0.2202834900067363] 
[19.700000000000365, 0.010862722243731643, 0.2216936748528833] 
[19.705000000000364, 0.009771395239970329, 0.22300471585317277] 
[19.710000000000363, 0.008726756771888652, 0.22421568926277163] 
[19.715000000000362, 0.007729434274236328, 0.22532573395730585] 
[19.72000000000036, 0.00678001554796431, 0.22633405091246728] 
